Texto	Sentiment
"RT @camielizt: Natura es tendencia por la mayonesa Natura pero aprovecho el TT para decir que yo vendo Natura Cosméticos y ofrezco 20% de descuento en la primer compra, envío a todo el país y a partir de $1800 envío gratis! ?? https://t.co/QAAvTdftQS"	NEUTRAL
QT @Pandilici0us: Acaso nunca probaron hacer mayonesa casera? No vuelven a probar ninguna de las cuatro en su vida ; Madurar es darte cuenta que la Natura es mejor que la Hellmann's	POSITIVE
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L ????	NEUTRAL
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L >	NEUTRAL
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L >>	NEUTRAL
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L ?	NEUTRAL
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L ??	NEUTRAL
"RT @bcn4eva2: The #EU is finished and they know it. Watch France follow up on #Brexit with a dose of #Frexit.. that's all it's needed for it to crumble like an oreo cookie... You see, some countries are smart enough not to give up their sovereignty to a bunch of un-elected and overpaid idiots ; BREAKING: The European Union will not allow United States residents to travel there.."	NEUTRAL
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L `	NEUTRAL
"No te deseo el mal, pero ojala las Oreo te vengan sin la cremita."	NEUTRAL
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L >>	NEUTRAL
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L ?	NEUTRAL
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L _	NEUTRAL
"RT @rayovirtual: Gran amante de los toros, Picasso hizo varias series sobre la tauromaquia. Casi siempre remontándose al origen cretense-griego del toreo. Grabados de la serie La tauromaquia, 1936. Obra de Pablo Picasso #RayoArte https://t.co/OQUygcF84M"	NEUTRAL
"RT @Choklit11: Cream: I'll take the week off, Im glad that Oreo is staying with Gala this week, I wonder if they are doing fine. Oreo and Gala: https://t.co/OD5pO4BJ0W https://t.co/VR9KoKJqj1"	NEUTRAL
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L ?	NEUTRAL
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L ????	NEUTRAL
"@Rabii_says Pos las Oreo son ricas y lindas, así que uwu"	POSITIVE
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L ·	NEUTRAL
@cuspiderosa OREO GALLETITA OREO TORTA OREO HELADO PARA MI CUENTA SOS MALA AMICI	NEUTRAL
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L _	NEUTRAL
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L ????	NEUTRAL
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L ????	NEUTRAL
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L ??	NEUTRAL
"Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGYTwl ,"	NEUTRAL
RT @GalataLudovisi: Toda la pastelería que incluye galletitas oreo me parce despreciable y ordinaria. Odio a mi generación.	NEGATIVE
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L ????	NEUTRAL
Secretos de fábrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L ?	NEUTRAL
"RT @giofucenco: Sobreviviendo a la cuarentena, hago postrecitos en frasco en Instagram @margio.regalos ???? De chocotorta, oreo y Nutella y bon o bon?? https://t.co/XG2naTwcED"	NEUTRAL
QT @okmematare: limón cafe y oreo arriba d todo corta ; que dicen merezco derechos o no https://t.co/u3VwvQirTK	NEUTRAL
RT @beadifusiones: Vamos chic@s que ya solo faltan 45€ para cerrar la facturita de Oreo ! Todo suma !!! ; Chic@s no llevamos nada de los 124€ de Oreo por favor una parita que todo suma ????	NEUTRAL
@NYGBertie @OreoArgentina Con @OreoArgentina hay que pelear por un canje...	NEUTRAL
"@usernuebo pueden ser comidas? yo soñaba con comer galletas oreo o formis, o tomar ades. mis compañeritos de jardin llevaban eso de merienda y mi mamá me mandaba un huevo duro en un tupper q lo abrias y salia olor a boca de perro"	POSITIVE
Me bajonee un paquete de oreo con dulce de leche dios que gorda voy a terminar si algún día la cuarentena se termina	NEGATIVE
"@lizzie0323 @ML_Mexico @FOREO ¡Bienvenida a este nuevo mundo, Elizabeth! ?? Nos alegra mucho que hayas tenido una buena experiencia. ¡Que disfrutes de tu compra! ??"	NEUTRAL
@NenaDeSandro y si fuera una torta oreo por encargo también QUE LE IMPORTA	NEUTRAL
Bajonee postre oreo y conitos de dulce de leche con CAFÉ dios.	NEUTRAL
"RT @Purrincesita: No te querés perder este vídeo de cuarentena uwu Mandame mail y pedime el precio ?? velika.suicide@gmail.com Estoy peludita, sin maquillaje, me vino. Toda al natural. Bien aesthetic igual ?? Ah, y me como una Oreo uwu https://t.co/TNFMywHO0B"	NEUTRAL
"RT @alexbolso2: @Ramitagram1 Agarras el paquete de oreo, lo tiras a la mierda y te compras unas don satur"	NEGATIVE
"@karmyswift La máquina no es el problema, el problema es la estufa, FOREO es una empresa que hace campañas como cualquier otra, en ningún momento te estafa."	NEUTRAL
"tengo 4 paquetes de oreo, me pasan recetas de mierda con oreo porfabor"	NEUTRAL
"QT @caarenortiz: RT @piaterrero: GENTEEEEE ME AYUDAN A DIFUNDIR???? Para que llegue a MENDOZAAAA, TODA ZONA ESTE !!! No podes quedar sin probar estas deli… ; El nuevo postrecito ??? Además choco oreo- chocotorta y conitos oreo, ddl y chocolate 2634516740 ?? https://t.co/UYSYCNmq7E"	NEUTRAL
"Se hace la linda la negra,se pone un cinto blanco,parece una oreo."	NEUTRAL
me da lástima cuando insultan a la oreo golden porq siento q nadie las quiere y son el mellizo feo y alta paja ser el mellizo feo porq todos somos feos pero tener a alguien q es igual a vos pero con los rasgos alineados debe ser terrible ya no m acuerdo del sentido del tuit	NEUTRAL
No es un error de fábrica. Las multinacionales aborrecen el dulce de leche porque es difícil de manipular y reduce la vida útil de los productos. Prefieren usar mousse u otras cremas como Oreo o Bon o Bon. Sus pocos alfajores de dulce de leche traen este hilito miserable.	NEUTRAL
QT @luchiquinteross: RT @Pimpeano: Lo hemos logrado @Juakoooo ?? https://t.co/Abk2xA8mzs ; Quiero decir algo que me costo mucho tiempo aceptar... creo... que me gusta más la Pepsi que la Coca	POSITIVE
"QT @luchiquinteross: PERO CLARO QUE SI, A LOS HIJOS DE PUTA NO LE GUSTA LA PEPSI ; Quiero decir algo que me costo mucho tiempo aceptar... creo... que me gusta más la Pepsi que la Coca"	POSITIVE
"QT @luchiquinteross: Lo que todos pensamos. Menos para el fernet, ahí es coca o coca ; Quiero decir algo que me costo mucho tiempo aceptar... creo... que me gusta más la Pepsi que la Coca"	POSITIVE
RT @RodriiDeMelo94: + Qué le pusiste al fernet - Pepsi +... ; Ahí lo tenes al pelotudo	NEGATIVE
"Al principio, Diana era tan tímida que no hablaba con nadie así que dos mayordomos le compraron comida de McDonalds a escondidas para poder romper el hielo con ella. Después, el personal del Palacio se convirtió en su mayor grupo de amigos."	NEUTRAL
"QT @faloyalabolsa: Chiques: si no gana la ONE rompemos la cuarentena solo para ir quemar el Mc Donalds del Obelisco. ; @mmlamoyano @MedioBobina Moria encomendada al turno madrugada, muito forchi"	NEUTRAL
"RT @SoglioGabriel: Macri perdonó deudas de u$d 70 millones a Molinos Ríos de la Plata, u$d 150 a Clarín, u$d 4,5 millones a su familia, u$d 1200 millones a las Energéticas. Eso suma u$d 1424,5 millones que equivalen a 71.200 respiradores artificiales de los de mayor calidad."	NEGATIVE
"El otro caso, es una nena de 7 años, aún se investiga la forma de contagio. Ella también se encuentra estable, internada en una clínica de Quilmes."	NEUTRAL
Necesito un cadbury de frutilla YAAAA	POSITIVE
RT @galacticabsg: @halrudnick Pootie Tang Orgasmo Cry Wilderness Spider-Man 3 Cool Cat Saves The Kids	NEUTRAL
"Una amiga: Si te sirve de algo, llevo dos días con la canción de la Bananita Dolca pegada.. creo ya nadie sabe qué le pasa en este cuarentena... Definición de aislamiento."	NEUTRAL
“Quilmes estaba en una crisis pre pandémica que dejaron @mauriciomacri y @mariuvidal Este tiempo demanda mucha solidaridad” @mayrasmendoza intendenta de Quilmes. Especial territorial La García Realización @grifoadorno @CeledelBianco @EmaHerreraOK ?? en https://t.co/2u4Bhy0wFE https://t.co/PxuvPa8pTU	NEUTRAL
RT @RealTimeRating: #Ranking ?? > MARCAS MÁS VALIOSAS 2020 #1 #Amazon #2 #Apple #3 #Microsoft #4 #Google #5 #VISA #6 #Alibaba #7 #Tencent #8 #Facebook #9 #McDonalds #10 #MasterCard #13 #CocaCola #22 #Disney #26 #Netflix #29 #Instagram #79 #TikTok #80 #Movistar #99 #Pepsi > BrandZ https://t.co/3I6ODT89qg	POSITIVE
#Ranking ?? > MARCAS MÁS VALIOSAS 2020 #1 #Amazon #2 #Apple #3 #Microsoft #4 #Google #5 #VISA #6 #Alibaba #7 #Tencent #8 #Facebook #9 #McDonalds #10 #MasterCard #13 #CocaCola #22 #Disney #26 #Netflix #29 #Instagram #79 #TikTok #80 #Movistar #99 #Pepsi > BrandZ https://t.co/3I6ODT89qg	POSITIVE
QT @CoronaVid19: Todo bien con china pero tendrían que hacer algo al respecto !!! ; Esto es como cuando salió la Pepsi-Cola. https://t.co/WjUYxOoxgN	NEUTRAL
RT @diegxwalker: i ran out of pepsi... sorry guys https://t.co/F4BJh8jLXx	NEUTRAL
"RT @Bamafanaticfan1: Far Left Companies and Brands - Pepsi, HP, Doritos, Paypal, Adobe, BMW - Pull Ads from Facebook Until they Ban Conservative Voices and President Trump's Posts ?@realDonaldTrump? ?@TheJusticeDept? ?@JudicialWatch? ?@SenateGOP? ??STOP https://t.co/l2lnerxaCC"	NEUTRAL
"RT @TheMangoMan7: Far Left Companies and Brands - Pepsi, HP, Doritos, Paypal, Adobe, BMW - Pull Ads from Facebook Until they Ban Conservative Voices and President Trump's Posts https://t.co/SjwcMcahIg"	NEUTRAL
"RT @LalaFlorida94: @pepsi , @Adobe , @BMW ,@PayPal ,@Doritos Conservatives like me will boycott your products since you don’t believe in Free Speech ! RT if you agree! ; Far Left Companies and Brands - Pepsi, HP, Doritos, Paypal, Adobe, BMW - Pull Ads from Facebook Until they Ban Conservative Voices and President Trump's Posts https://t.co/NOpfUoalHN via @gatewaypundit"	NEUTRAL
"RT @paulbhb: Far Left Companies - Pepsi, HP, Doritos, Paypal, Adobe, BMW - Pull Ads from Facebook Until they Ban Conservative Voices and President Trump's Posts https://t.co/f9B6jgwFXt via @gatewaypundit"	NEUTRAL
"RT @BlueSea1964: ???? Far Left Companies - Pepsi, HP, Doritos, Paypal, Adobe, BMW - Pull Ads From Facebook Until They Ban Conservative Voices And President Trump's Posts!!! #BluestarZone #BoycottAll https://t.co/q0bEjvHF9D"	NEUTRAL
RT @diegxwalker: i ran out of pepsi... sorry guys https://t.co/F4BJh8jLXx	NEUTRAL
"Criticar la poligamia siendo monogamico es como criticar al que toma Pepsi porque vos tomas Coca. El amor no es complicado, las personas sí... El poliamor existe! Y cada uno vive el AMOR a su manera! Después de todo la mayoría de los monógamos son cornudos y nadie los jode!"	NEUTRAL
"RT @LRubiooo: La Sprite es para la resaca, la coca se compra para darte un gustito y la Pepsi de ultima opción si no hay coca ; QUE EMPIECE EL JUEGO https://t.co/UnwkoBNqNP"	NEUTRAL
Tengo una teoría y es que siempre tomas coca de chico entonces cuando llegas a los 23-24 ya te pudriste y te parece más rica la Pepsi.	POSITIVE
RT @Martinpdisalvo: LA PEPSI ES MAS RICA QUE LA COCA	POSITIVE
"AHORA: Pepsi suspende sus operaciones en la planta de Beijing, China luego de confirmarse varios casos de coronavirus."	NEUTRAL
QT @Martinpdisalvo: Y la 7up es mas rica que la Sprite ; LA PEPSI ES MAS RICA QUE LA COCA	POSITIVE
Pepsi: Por el tweet que publicó @Martinpdisalvo https://t.co/oKqfqVuIcE	POSITIVE
RT @Martinpdisalvo: LA PEPSI ES MAS RICA QUE LA COCA	POSITIVE
RT @LPSG_com: https://t.co/po77PoJY7J Pepsi Challenge of the Day.... @LMurphyok wants to know what would you pick Pepsi or his ?? https://t.co/hutX61QDiA	NEUTRAL
RT @wondrrworks: Rt??y’all remember that PEPSI???? special delivery ?? add me on snap?? dhatboyjuan for that free private story ?? snap me “TWITTRGANG” https://t.co/rGSUPF14oG https://t.co/N10dr6Wbaj ; Rt??for that time the ????Pepsi guy wanted to fill more than just soda ????How many Rts?? for the video???? https://t.co/4zj3sgXY9q	NEUTRAL
@Eslipnot_ AMIGO UN AÑO PARA VER ESA SERIE POR EL AMOR DE DIOS DAME 8 CAPITULOS DE UNA HORA QUE LA MIRO EN UNA NOCHE TOMANDO PEPSI COMIENDO CHOCOLATES ME DESESPERO	NEUTRAL
RT @putowalker: my pussy tastes like pepsi cola ???? https://t.co/XBa4f7AxiF	NEUTRAL
RT @putowalker: my pussy tastes like pepsi cola ???? https://t.co/XBa4f7AxiF	NEUTRAL
RT @putowalker: my pussy tastes like pepsi cola ???? https://t.co/XBa4f7AxiF	NEUTRAL
RT @putowalker: my pussy tastes like pepsi cola ???? https://t.co/XBa4f7AxiF	NEUTRAL
"QT @CANOBoficial: Respuesta correcta: Mauro Rosales. ? Felicitaciones @mateoallegro_, resultaste ganador de los premios de @PepsiArgentina. ¡Gracias por participar! ???? https://t.co/pRpVNI4xfI ; Adiviná quién es el jugador y participá por premios de @PepsiArgentina ???? ?? Sorteo: miércoles 10/06. https://t.co/ULRpscIyU9"	NEUTRAL
RT @putowalker: Coca Cola or Pepsi Cola? ?? https://t.co/2Wxan1pAjV	NEUTRAL
Adiviná quién es el jugador y participá por premios de @PepsiArgentina ???? ?? Sorteo: miércoles 10/06. https://t.co/ULRpscIyU9	NEUTRAL
RT @putowalker: Coca Cola or Pepsi Cola? ?? https://t.co/2Wxan1pAjV	NEUTRAL
@Lean_Berenguer PORQUE ES MAS RICA LA PEPSI HERMANO PERO PARA EL FERNET VA SIEMPRE LA COCA PAPITO TE CUESTA UN UNIVERSO	POSITIVE
@Lean_Berenguer PERO COMO VAS A TOMAR FERNET CON PEPSI TE CAISTE DE LA CUNA FLACO ?	NEGATIVE
Beer or Pepsi? #BuenViernes https://t.co/qyf3T45rdK	NEUTRAL
"QT @CANOBoficial: ?? Resultado del acertijo: Luis Advincula Felicitaciones @Namayer, ganaste el sorteo de @PepsiArgentina ?? Próximamente nuevos concursos ???? https://t.co/HhxmDyNNlz ; Nuevo sorteo ???? Respondé qué jugador se oculta detrás de la sombra y participá por premios de @PepsiArgentina. https://t.co/zjAmpyna94"	NEUTRAL
RT @vxlxbxr: LA PEPSI LE HACE EL ORTO A LA COCA	POSITIVE
@solperez99 bueno pero NADA COMO UN VASITO DE PEPSI CON HIELO	POSITIVE
LA PEPSI LE HACE EL ORTO A LA COCA	POSITIVE
nadie hablo de fernet con pepsi y ustedes lo dijeron: la coca solo sirve para el fernet	POSITIVE
LA PEPSI LE HACE EL ORTO A LA COCA	POSITIVE
RT @CANOBoficial: Nuevo sorteo ???? Respondé qué jugador se oculta detrás de la sombra y participá por premios de @PepsiArgentina. https://t.co/zjAmpyna94	NEUTRAL
Nuevo sorteo ???? Respondé qué jugador se oculta detrás de la sombra y participá por premios de @PepsiArgentina. https://t.co/zjAmpyna94	NEUTRAL
@eugeftlaliter @benjaminamadeo ESAAA! esa es mi favorita! venga para acá vasito fresquito de pepsi black bonita	POSITIVE
"@stanladri @nicoygime_ @benjaminamadeo si, porque no tiene azucar. y entre coca light y pepsi black, me quedo con la pepsi. Recomiendo probarla por primera vez bien fría y en botella de vidrio en lo posible...SON AÑOS DE ESTUDIO Y DE COMPARACIONES"	POSITIVE
"@nicoygime_ @benjaminamadeo si no la probaste no podes hablar, es como esos que odian los gatos y jamás tuvieron uno. hablo con criterio, después de años tomando coca light mis papilas gustativas decidieron que definitivamente es MEJOR la pepsi black. POR LEJOS."	POSITIVE
@benjaminamadeo pepsi black (cero azúcar) quise decir (la max no existe más y era bastante fea)	NEGATIVE
El mundo era mejor cuando me podía comprar una Pepsi Twist	POSITIVE
"@Camiiii_L @benjaminamadeo defiendo la pepsi con espadas. no sólo me gusta, sino que LA ELIJO. si después de este tuit no me mandan cajas de pepsi a mi casa, ya no se."	POSITIVE
"@benjaminamadeo chocolate block, pepsi max y bakeoff"	NEUTRAL
QT @valen7innn: RT @joshuabuenas: @iacho__ @ysy__a Que dúo por Dios!!???? ; Iacho batió toda la pepsi??	NEUTRAL
RT @valen7innn: Iacho batió toda la pepsi?? ; @MejoresRimass @Martinpdisalvo Este tmpco https://t.co/idcp2MpwZQ	NEUTRAL
"A mí encerrame en una mansión de San Isidro de 20 habitaciones con parque, pileta, sauna, cable, internet, tele de 84 pulgadas, Marlboros, Pepsi, la heladera llena de boludeces para picar y personal doméstico hasta para rascarme los huevos y te milito la cuarentena hasta el 2050."	NEUTRAL
RT @HugoLealMusic: Pepsi y atrevido https://t.co/rsH8fPwQ8G	NEUTRAL
"La Pepsi es mejor que la coca cola, pero ustedes no están listos para esta conversación"	POSITIVE
¿Tenías esta versión de Popotitos en el Pepsi Music 2012? En el link de acá abajo tenemos más versiones de ese día ?? ?? https://t.co/d3rsgzfABk ¿Te suscribís a #VorterixMedia? ?? https://t.co/pl1xb7t9Ex https://t.co/lRVYn4czhz	NEUTRAL
RT @digamosverdades: Actividades injustamente canceladas que siempre garantizaron distancia social: - partidos de Vélez -cines que pasan películas argentinas -locales de Etiqueta Negra -shows de Iván Noble -torneos de esgrima -talleres literarios de pelotudos de tuiter -bares que trabajan línea Pepsi	POSITIVE
"@juaanfrita Nadie dice que no nos gusta juanfri, pero la pepsi le rompe el orto"	POSITIVE
RT @RetropediaAr: Promo de #Pepsi y #7up Superpreguntas Hay que buscar las preguntas en el diario y tener la respuesta en la chapita @Nico_Scarpino #Especial #Retropedia #Gaseosas #ComidasYBebidas #90s #Publicidades https://t.co/r2PKx3iaef	NEUTRAL
"RT @carmencitaloves: Good morning world! If knowing that Christine Baranski, Meryl Streep, and Andrea McDonald sang “Ladies Who Lunch” together while in their bathrobes isn’t enough to IMMEDIATELY make you stop scrolling and watch this video, I don’t know what to tell you. https://t.co/wMZBxekkNt"	NEUTRAL
"@ergasto es como Roger, ya va a tirar una gillete que te deja boquiabierto."	NEUTRAL
Ataca todos los frentes: Unilever refuerza su Plan de Vida Sustentable en plena pandemia https://t.co/IQ0qa5TJsH - Vía @EconoSus https://t.co/wN1RXZ8shL	NEUTRAL
Basura 0 y carbono positivo: Unilever refuerza su Plan de Vida Sustentable en plena pandemia https://t.co/IQ0qa5TJsH https://t.co/uygFUgOPvV	NEUTRAL
Servicio limitado en la Línea Roca: el tren sólo llega desde Constitución hasta Quilmes por una falla técnica https://t.co/nNzQQM9Lbf	NEUTRAL
"Reproducción número 91218 más o menos, con una @Quilmes_Cerveza, podrías mandarme un pack de regalo eh https://t.co/QWpnjFeKDQ"	NEUTRAL
RT @cyngarciaradio: “Quilmes estaba en una crisis pre pandémica que dejaron @mauriciomacri y @mariuvidal Este tiempo demanda mucha solidaridad” @mayrasmendoza intendenta de Quilmes. Especial territorial La García Realización @grifoadorno @CeledelBianco @EmaHerreraOK ?? en https://t.co/2u4Bhy0wFE https://t.co/PxuvPa8pTU	NEUTRAL
"RT @1Eme_: Siempre divas, nunca indivas. Lo mejor de este lunes. Christine Baranski, Audra McDonald y Meryl Streep. #Sondheim90Concert https://t.co/7Gqb1UFC4P"	NEUTRAL
??[SOMOS TODOS]?? Meryl Streep cantó y se emborrachó con amigas por videollamada >>> La actriz mostró que es como todos los demás al protagonizar una desopilante conversación con sus colegas Christine Baranski y Audra McDonald. ¡Mirá el video! https://t.co/uRqx2JpLzL	NEUTRAL
??[SOMOS TODOS]?? Meryl Streep cantó y se emborrachó con amigas por videollamada >>> La actriz mostró que es como todos los demás al protagonizar una desopilante conversación con sus colegas Christine Baranski y Audra McDonald. ¡Mirá el video! https://t.co/VlpZn2pcKe	NEUTRAL
Primer día de fase 3 en Nueva Zelanda. Congestión de tráfico en McDonalds https://t.co/P9KxJKZJNL	NEUTRAL
"RT @Jestem_Krolowa: Escuchando a @CarmenEliPev mientras disfruto del heladito?? limon, dulce de leche con merengue y crema oreo ??????? #MiGranMiedoParanormal https://t.co/tzOjjlAOTQ"	NEUTRAL
"RT @Purrincesita: Diosa lunar peludita y sangrante uwu Comiendo una Oreo y siendo linda, natural y sexy para vos en esta cuarentena aburrida ???? Pedilo por mail: velika.suicide@gmail.com RT si te gusto uwu https://t.co/5ju1cuxSsD"	NEUTRAL
"RT @rombeyy: Abro Hilo de un caso que nadie pidio, que nadie sabia y que a nadie le importa, pero el caso es el siguiente... La escena del crimen se basa en una pepsi en el suelo de la residencia Postiglione a horas matutinas. https://t.co/LLTQ0uBXYN"	NEUTRAL
"@jenniferpaarker Fui tan feliz al volver a verlo, y el de Pepsi de las épocas de la historia de Britney otro. Perate que lo busco. https://t.co/E4VTrftLTd"	NEUTRAL
QT @LaraCandela18: quien quiere un block cuando existe el ?cadbury de frutilla? ; que chocolate elegirían para comer de por vida y porque el block?	POSITIVE
Nestlé dona más de $30 millones en alimentos y bebidas para combatir la pandemia https://t.co/uBZZJTdQYh - Vía @EconoSus https://t.co/KSDArlblrA	POSITIVE
RT @Inforbanodiario: #AHORA #Quilmes Una fuerte ovación de médicos y enfermeros se llevó el policía que repelió a dos delincuentes que quisieron robar en la puerta del hospital Iriarte hoy. https://t.co/4aN9osdL85	NEUTRAL
"@marianocabj83 @VitterNow @ML_Argentina @McDonalds_Ar @pedidosya Debido al impacto de la cuarentena, tus compras podrían demorarse, estamos trabajando para que lo recibas lo más rápido https://t.co/d3tMDG1UyI bien los envíos cuentan con fechas de llegada, las mismas son estimadas, puede demorar un poco más, te mantendremos al tanto. Saludos."	NEUTRAL
#CORONAVIRUS ????@McDonalds_Ar asiste con alimentos a comedores y acompaña a los profesionales de la salud ???? @CruzRojaArg https://t.co/gjhippZ6Qw	POSITIVE
@McDonalds asiste con alimentos a comedores y acompaña a los profesionales de la salud https://t.co/gjhippZ6Qw vía @lacapitalmdq	POSITIVE
"QT @ivanmaidanadiaz: Muchas Gracias a nuestros consumidores , distribuidores , proveedores , etc , pero por sobre TODO ...... a nuestros OPERARIOS /AS !!!! , CAVIAAAR !!! ; Felicitaciones para @nhbasilotta, @marcos_galperin, @GridoHelados, @McDonalds_Ar, @NetflixLAT, y todas las empresas que están trabajando duro en esta crisis para llevarle soluciones concretas a la comunidad. Excelente informe de @diegomemoli! https://t.co/56QKewpuQj"	NEUTRAL
@zeinicienta La primera semana le pasé un trapito con alcohol a 300 palitos de la selva uno por uno. Ayer por no pararme a buscar un cuchillo corté el queso con la tarjeta Día.	NEUTRAL
RT @FotosFamiliaMdP: Para nostálgicos: Mar del Plata de los '70. El recordado cartel de Pepsi en el edificio Palacio Cosmos y una colorida exposición de automotores de la época. Aporte de Jorge Arcuri. https://t.co/2Lq5GIYtj3	NEUTRAL
RT @FotosFamiliaMdP: Para nostálgicos: Mar del Plata de los '70. El recordado cartel de Pepsi en el edificio Palacio Cosmos y una colorida exposición de automotores de la época. Aporte de Jorge Arcuri. https://t.co/2Lq5GIYtj3	NEUTRAL
RT @vasconinja: Tuve que tomar la coca cola en una taza azul para que mi hijo no me pidiera.	NEUTRAL
".@Myriam_Sidibe spent over 12 years at Unilever, where she led the Lifebuoy brand's renowned global #handwashing campaign. Here are her thoughts on how purpose-driven marketing is key to how companies can best respond to #COVID19: https://t.co/UQQXgkhuBH https://t.co/GDhSgSQw7p"	NEUTRAL
@EdenorClientes @vwargentina y @Quilmes_Cerveza bancando un sitio en el que salen cosas importantes ?? https://t.co/P0xvWxlZu6	POSITIVE
"Hoy, no te pierdas #FutbolPorLaGente, en vivo por @TNTSportsLA. Agradecemos a @Quilmes_Cerveza y todos los clubes que se sumaron a esta campaña solidaria, apoyando las acciones de Cruz Roja frente al COVID-19 ???? https://t.co/gCnf1X56pw"	POSITIVE
"#FutbolPorLaGente??es una campaña de @Quilmes_Cerveza destinada a apoyar las acciones solidarias de Cruz Roja Argentina??frente al COVID-19. Podés verlo hoy, en vivo por @TNTSportsLA ??¡Agradecemos a todos los clubes que se sumaron! Conocé más: https://t.co/a9pF9ALPf1 https://t.co/lPdaWBXddi"	POSITIVE
"#FutbolPorLaGente??es una campaña de @Quilmes_Cerveza para apoyar las acciones solidarias de Cruz Roja Argentina??frente al COVID-19. Podés verlo hoy, en vivo por @TNTSportsLA??. ¡Agradecemos a todos los clubes que se sumaron! Conocé má: https://t.co/6KD07i0uZV https://t.co/W0oXeixcHm"	POSITIVE
QT @Quilmes_Cerveza: Gracias ????? ; Los verdaderos superhéroes no usan máscara porque la donaron para ayudar en #FútbolPorLaGente ???? ¿Qué estarías dispuesto a dar vos para que @SacachispasOK sea aún más grande? https://t.co/oNIPWZJixz	POSITIVE
QT @Quilmes_Cerveza: Gracias ????? ; ¿Cuál fue la gambeta de Orteguita que más recordás con la camiseta de @RiverPlate? ?? Podés participar para ganarte la camiseta del Burrito en #FutbolPorLaGente https://t.co/ghpnQ7MPo5	POSITIVE
QT @Quilmes_Cerveza: Gracias ????? ; ¿Cuál es el momento que más recordás de Seba? ?? Todavía podés participar para ganarte la camiseta del más ganador de la historia como jugador de @BocaJrsOficial. #FutbolPorLaGente https://t.co/BdytN5Miws	POSITIVE
"RT @TNTSportsLA: ¡ES HOY! ?? A las 21:00 llega #FútbolPorLaGente EN VIVO por TNT Sports, TNT y TNT Series, un imperdible show con grandes jugadores y premios. El fútbol argentino y @Quilmes_Cerveza se unieron para ayudar a Cruz Roja Argentina. Comprá tu rifa en https://t.co/9GZvi5OB1T https://t.co/TY5H4D4ZVN"	POSITIVE
"RT @TNTSportsLA: SE VIENE #FÚTBOLPORLAGENTE ?? El viernes 5 de junio, EN VIVO por TNT Sports, TNT y TNT Series, el fútbol argentino y @Quilmes_Cerveza se unen para ayudar a la Cruz Roja Argentina. ¡Sumate a la iniciativa! Entrá a https://t.co/9GZvi5OB1T y participá por grandes premios https://t.co/AOjM2lZjkA"	POSITIVE
RT @eberludueniaok: ??Fútbol por la gente?? @Quilmes_Cerveza y el fútbol argentino se unen con el objetivo de recaudar fondos para la @CruzRojaArg. ¡No te lo pierdas! ??Viernes 5 de junio ??21:30 ?? @TNTSportsLA Más información: https://t.co/PUQFB0dLfg https://t.co/3k6xmkVrVq	POSITIVE
"Estamos muy contentos porque el el viernes 5 desde las 21hs, a través de @TNTSportsLA, podrás ver los ganadores de #FútbolPorLaGente ?, la campaña de @Quilmes_Cerveza a beneficio de Cruz Roja ? ¡Si querés participar, ingresá a https://t.co/mIgtd9CMAW, elegí tu club y sumate! ?? https://t.co/uFekQBIn51"	POSITIVE
"RT @Independiente: #Independiente se suma a #FútbolPorLaGente para colaborar con la Cruz Roja Argentina. Participá por experiencias, objetos históricos e indumentaria del Rey de Copas. Entrá a https://t.co/s34j3k0Ipk y conseguí tu rifa para ganar y ayudar. @Quilmes_Cerveza #UNIDOS?? #TodoRojo?? https://t.co/Hm5NTABN2A"	POSITIVE
"RT @Quilmes_Cerveza: El fútbol está más presente que nunca, y cada vez son más los equipos y jugadores que se suman a #FútbolPorLaGente ?? ?? Mirá todo lo que podés ganar ingresando a https://t.co/hFXUCojic0 ?????? https://t.co/rpOjubNNyn"	POSITIVE
